SubjectID,researchdate,BrandID,Brand,CategoryNameDelivery,daily_ots,score,threshold,reason
2098690033949114112,2025-06-30,213474,nike,Обувь,36436.376,0.9385844273714758,0.9353643479417053,daily_ots=36436.376; share=0.6919; deviation=4.152; robust_z=54.078
2098735651169564096,2025-09-25,207943,infinix,Смартфоны,36050.508,0.9407716365191956,0.9353643479417053,daily_ots=36050.508; share=0.5109; deviation=5.62; robust_z=18.052
2098735651169564096,2025-10-18,215020,pierre cardin,Обувь,52069.113,0.9499430579883572,0.9353643479417053,daily_ots=52069.113; share=0.8485; deviation=3.394; robust_z=32.307
2233791780476071135,2025-06-30,206519,grass,Товары для стирки,46139.196,0.9431961522230509,0.9353643479417053,daily_ots=46139.196; share=0.9075; deviation=2.723; robust_z=23.582
2233791780476071135,2025-07-02,207543,huawei,Смартфоны,109063.427,0.9526684703121117,0.9353643479417053,daily_ots=109063.427; share=0.6893; deviation=8.96; robust_z=46.188
2233791780476071135,2025-07-30,204459,estel,Средства для волос,24703.998,0.9466988085534417,0.9353643479417053,daily_ots=24703.998; share=0.7893; deviation=3.157; robust_z=48.074
2233791780476071135,2025-08-31,215274,polaris (бытовая техника),Малая техника,49980.224,0.940690414665025,0.9353643479417053,daily_ots=49980.224; share=0.5433; deviation=3.803; robust_z=44.797
2233791780476071135,2025-09-04,215274,polaris (бытовая техника),Малая техника,23258.662,0.9513778810634572,0.9353643479417053,daily_ots=23258.662; share=0.7914; deviation=3.957; robust_z=54.769
2233791780476071135,2025-09-07,242139,яндекс,Аудиотехника,99485.584,0.9495092003260436,0.9353643479417053,daily_ots=99485.584; share=0.6302; deviation=8.193; robust_z=31.58
2233792554604317953,2025-08-30,197627,adidas,Одежда,26538.301,0.935585288727794,0.9353643479417053,daily_ots=26538.301; share=0.8048; deviation=3.219; robust_z=27.486
2233792637557835906,2025-10-10,220409,ugg,Обувь,25646.581,0.9408008301393779,0.9353643479417053,daily_ots=25646.581; share=0.8651; deviation=2.595; robust_z=151.244
2242804895778101824,2025-09-25,206402,google pixel,Смартфоны,59283.792,0.9415483024343434,0.9353643479417053,daily_ots=59283.792; share=0.6782; deviation=3.391; robust_z=19.406
2242804895778101824,2025-10-17,207543,huawei,Аудиотехника,44042.202,0.9397724053808756,0.9353643479417053,daily_ots=44042.202; share=0.8833; deviation=2.65; robust_z=22.25
2242804895778101824,2025-10-20,208807,karcher,Малая техника,17873.684,0.9394689073492771,0.9353643479417053,daily_ots=17873.684; share=0.6255; deviation=3.128; robust_z=64.482
2242805481916280257,2025-09-12,221942,xiaomi,Смартфоны,28236.675000000003,0.9361682939942075,0.9353643479417053,daily_ots=28236.675; share=0.4453; deviation=4.898; robust_z=20.055
2242869852638387712,2025-10-14,214199,oppo (электроника),Смартфоны,49262.504,0.948981691842551,0.9353643479417053,daily_ots=49262.504; share=0.6631; deviation=5.305; robust_z=33.54
2242869852638387712,2025-10-16,214199,oppo (электроника),Смартфоны,164282.37,0.9518218553268241,0.9353643479417053,daily_ots=164282.37; share=0.842; deviation=4.21; robust_z=26.233
2242869852638387712,2025-10-21,214199,oppo (электроника),Смартфоны,90775.559,0.951740344426909,0.9353643479417053,daily_ots=90775.559; share=0.8582; deviation=4.291; robust_z=20.761
2242869852638387712,2025-10-26,214199,oppo (электроника),Смартфоны,51845.46,0.9392830509356411,0.9353643479417053,daily_ots=51845.46; share=0.5306; deviation=4.775; robust_z=15.197
2305848744076622362,2025-06-22,206804,haier,Крупная техника,73004.598,0.940409462201488,0.9353643479417053,daily_ots=73004.598; share=0.8512; deviation=3.405; robust_z=21.498
2305850098877774736,2025-08-20,205948,gefest (бытовая техника),Крупная техника,55270.85,0.9453691981292959,0.9353643479417053,daily_ots=55270.85; share=0.6468; deviation=4.528; robust_z=26.512
2305850098877774736,2025-09-27,206519,grass,Универсальные чистящие средства,7290.057,0.9404250706716845,0.9353643479417053,daily_ots=7290.057; share=0.7427; deviation=2.971; robust_z=122.882
2316166949196710976,2025-10-15,198484,apple iphone,Смартфоны,765205.8,0.9500416225871907,0.9353643479417053,daily_ots=765205.8; share=0.6119; deviation=28.758; robust_z=309.051
2377907662666834967,2025-07-12,216114,realme,Смартфоны,44191.105,0.9456978431406555,0.9353643479417053,daily_ots=44191.105; share=0.5476; deviation=8.215; robust_z=36.047
2386920338217062273,2025-10-23,206252,gloria jeans,Одежда,39382.85,0.9457042021470318,0.9353643479417053,daily_ots=39382.85; share=0.8073; deviation=3.229; robust_z=25.927
2388593940434537216,2025-08-27,210322,lg,Крупная техника,121452.42000000001,0.952214090401947,0.9353643479417053,daily_ots=121452.42; share=0.8459; deviation=4.23; robust_z=80.137
2388593940434537216,2025-09-05,203071,dexp,Крупная техника,85256.532,0.9440077926732686,0.9353643479417053,daily_ots=85256.532; share=0.7316; deviation=3.658; robust_z=21.274
2449965110012013004,2025-07-06,203587,dreame,Малая техника,23215.22,0.9445347230652723,0.9353643479417053,daily_ots=23215.22; share=0.6022; deviation=4.818; robust_z=20.421
2449965110012013004,2025-07-08,216575,roborock,Малая техника,52392.945,0.9450206089615744,0.9353643479417053,daily_ots=52392.945; share=0.7911; deviation=3.164; robust_z=22.721
2449965262016764108,2025-10-28,207543,huawei,Смарт-часы и браслеты,21245.684,0.935419087424776,0.9353643479417053,daily_ots=21245.684; share=0.6359; deviation=3.18; robust_z=14.427
2458979132178470784,2025-07-04,215274,polaris (бытовая техника),Малая техника,37606.74,0.9477454431938399,0.9353643479417053,daily_ots=37606.74; share=0.8251; deviation=4.126; robust_z=20.797
2531033574337163656,2025-10-23,221942,xiaomi,Малая техника,56822.39,0.940588381517259,0.9353643479417053,daily_ots=56822.39; share=0.5418; deviation=5.418; robust_z=52.31
2531033574337163819,2025-10-20,213658,nordman,Детские одежда и обувь,21347.316,0.9398070908702011,0.9353643479417053,daily_ots=21347.316; share=0.6983; deviation=3.491; robust_z=13.245
2531033574337164798,2025-08-10,242139,яндекс,Аудиотехника,81230.556,0.9436386812576958,0.9353643479417053,daily_ots=81230.556; share=0.5236; deviation=7.33; robust_z=45.699
2531033574337164798,2025-09-25,234881,персил,Товары для стирки,79634.793,0.9476705803460456,0.9353643479417053,daily_ots=79634.793; share=0.817; deviation=4.085; robust_z=35.778
2531033574337164798,2025-10-29,207943,infinix,Смартфоны,77367.006,0.9452006844603228,0.9353643479417053,daily_ots=77367.006; share=0.5643; deviation=6.772; robust_z=42.46
2531033574337167351,2025-07-09,212714,motorola,Смартфоны,35570.784,0.9392850742558517,0.9353643479417053,daily_ots=35570.784; share=0.6699; deviation=3.35; robust_z=11.747
2531035227693138307,2025-07-03,208375,jbl (аудиотехника),Аудиотехника,23703.96,0.9393414381760058,0.9353643479417053,daily_ots=23703.96; share=0.5708; deviation=3.996; robust_z=81.702
2532085048313851392,2025-10-01,206804,haier,Крупная техника,19477.079999999998,0.9365145707959742,0.9353643479417053,daily_ots=19477.08; share=0.7087; deviation=2.835; robust_z=26.989
2594080439968917002,2025-09-07,198476,apple airpods,Аудиотехника,34432.976,0.9417616181936953,0.9353643479417053,daily_ots=34432.976; share=0.5218; deviation=4.696; robust_z=31.503
2603089841281918144,2025-08-08,197627,adidas,Обувь,25659.798,0.9383820953504101,0.9353643479417053,daily_ots=25659.798; share=0.5518; deviation=4.414; robust_z=21.295
2666135989930538395,2025-08-15,199833,beko,Крупная техника,32978.547,0.93789302995092,0.9353643479417053,daily_ots=32978.547; share=0.7623; deviation=3.812; robust_z=92.908
2738194092690288910,2025-08-28,221942,xiaomi,Смарт-часы и браслеты,16805.456,0.9431423897145962,0.9353643479417053,daily_ots=16805.456; share=0.6296; deviation=3.778; robust_z=33.707
2738194092690288910,2025-10-28,214142,oneplus,Смартфоны,41578.301999999996,0.9396388662469722,0.9353643479417053,daily_ots=41578.302; share=0.5608; deviation=4.486; robust_z=14.611
2738194092690289025,2025-10-11,242139,яндекс,Аудиотехника,154336.818,0.9493551389442895,0.9353643479417053,daily_ots=154336.818; share=0.5956; deviation=13.102; robust_z=81.912
2738194092690289068,2025-07-04,198484,apple iphone,Смартфоны,326634.684,0.9406704705086627,0.9353643479417053,daily_ots=326634.684; share=0.4314; deviation=28.04; robust_z=156.303
2738194092690289068,2025-07-04,217082,samsung,Смартфоны,108878.228,0.9444983033014804,0.9353643479417053,daily_ots=108878.228; share=0.5395; deviation=7.013; robust_z=33.071
2738194092690289087,2025-08-28,198484,apple iphone,Смартфоны,461276.718,0.9414572530248636,0.9353643479417053,daily_ots=461276.718; share=0.4448; deviation=27.131; robust_z=134.736
2738194092690289674,2025-07-08,213997,old spice,Дезодоранты,67068.066,0.9482209234433443,0.9353643479417053,daily_ots=67068.066; share=0.9709; deviation=2.913; robust_z=93.358
2738194092690289674,2025-08-20,206252,gloria jeans,Одежда,35275.767,0.9405010897024564,0.9353643479417053,daily_ots=35275.767; share=0.7564; deviation=3.026; robust_z=12.972
2738194092690289674,2025-10-18,221223,vivienne sabo,Макияж для лица,11291.489,0.9370952636964326,0.9353643479417053,daily_ots=11291.489; share=0.5809; deviation=2.905; robust_z=124.68
2738194092690289729,2025-06-28,242139,яндекс,Аудиотехника,50620.488,0.9424524375227623,0.9353643479417053,daily_ots=50620.488; share=0.5442; deviation=5.986; robust_z=23.163
2738194092690289798,2025-07-01,197548,asics,Обувь,85173.312,0.9370013238295094,0.9353643479417053,daily_ots=85173.312; share=0.826; deviation=4.13; robust_z=40.198
2819265587255210048,2025-07-31,217082,samsung,Крупная техника,52662.719,0.9450925813519248,0.9353643479417053,daily_ots=52662.719; share=0.6298; deviation=5.039; robust_z=21.804
2820368256337542656,2025-10-01,197548,asics,Обувь,22310.37,0.9371972968441986,0.9353643479417053,daily_ots=22310.37; share=0.8193; deviation=2.458; robust_z=32.956
2882310110228255577,2025-10-19,238974,tecno spark,Смартфоны,33388.395000000004,0.9367154575883179,0.9353643479417053,daily_ots=33388.395; share=0.4905; deviation=3.924; robust_z=26.26
2882310110228255577,2025-10-19,307306,tecno camon,Смартфоны,44517.86,0.9439135637606008,0.9353643479417053,daily_ots=44517.86; share=0.6376; deviation=4.463; robust_z=15.516
2882310110228255577,2025-10-20,238974,tecno spark,Смартфоны,68094.012,0.9445523548556795,0.9353643479417053,daily_ots=68094.012; share=0.5396; deviation=6.475; robust_z=33.399
2882311337796875265,2025-08-06,208375,jbl (аудиотехника),Аудиотехника,52538.588,0.9460259100605262,0.9353643479417053,daily_ots=52538.588; share=0.6851; deviation=5.481; robust_z=69.74
2882311520272393920,2025-06-05,242139,яндекс,Аудиотехника,89641.242,0.9513463750773198,0.9353643479417053,daily_ots=89641.242; share=0.6496; deviation=9.095; robust_z=137.866
2954367870147815492,2025-10-24,281079,samsung galaxy,Смарт-часы и браслеты,33632.583,0.9378661486966927,0.9353643479417053,daily_ots=33632.583; share=0.6072; deviation=3.643; robust_z=19.034
2954367870147816270,2025-09-30,204459,estel,Краски для волос,149986.382,0.9442774723527746,0.9353643479417053,daily_ots=149986.382; share=0.9587; deviation=2.876; robust_z=265.077
2963380775332161280,2025-06-20,207543,huawei,Смарт-часы и браслеты,67591.839,0.946328830000636,0.9353643479417053,daily_ots=67591.839; share=0.7337; deviation=3.668; robust_z=26.652
2963380775332161280,2025-06-22,207543,huawei,Смарт-часы и браслеты,57908.778,0.952992490591561,0.9353643479417053,daily_ots=57908.778; share=0.7835; deviation=4.701; robust_z=84.105
3035438502080357056,2025-08-26,219127,ttaccardi,Обувь,26950.794,0.9417581496447629,0.9353643479417053,daily_ots=26950.794; share=0.7287; deviation=3.643; robust_z=12.165
3035438502080357056,2025-10-20,371516,мир кожи и меха,Обувь,14412.034,0.9354046351375569,0.9353643479417053,daily_ots=14412.034; share=0.6942; deviation=2.777; robust_z=25.996
3035438529728160640,2025-06-25,238974,tecno spark,Смартфоны,21896.376,0.9372967285802652,0.9353643479417053,daily_ots=21896.376; share=0.6284; deviation=3.142; robust_z=15.04
3035438529728160640,2025-07-09,221942,xiaomi,Крупная техника,14657.824,0.9404406791418811,0.9353643479417053,daily_ots=14657.824; share=0.7298; deviation=2.919; robust_z=19.139
3035439740714155136,2025-07-24,311362,tecno pova,Смартфоны,26821.695,0.953690825109982,0.9353643479417053,daily_ots=26821.695; share=0.8075; deviation=4.845; robust_z=52.36
3036777244507937536,2025-10-29,219362,tecno,Смартфоны,19149.53,0.939367452293,0.9353643479417053,daily_ots=19149.53; share=0.6073; deviation=3.644; robust_z=15.208
3036777244507937536,2025-10-29,311362,tecno pova,Смартфоны,19149.53,0.9365796060884597,0.9353643479417053,daily_ots=19149.53; share=0.5878; deviation=3.527; robust_z=12.262
3036777244507937536,2025-10-31,311362,tecno pova,Смартфоны,32236.72,0.9355922258256593,0.9353643479417053,daily_ots=32236.72; share=0.4911; deviation=4.42; robust_z=13.576
3098483135638258628,2025-10-27,307306,tecno camon,Смартфоны,23219.162,0.9437618147448015,0.9353643479417053,daily_ots=23219.162; share=0.7059; deviation=3.529; robust_z=37.808
3098483135638259014,2025-08-28,230759,ласка,Товары для стирки,28806.368,0.9373423978078771,0.9353643479417053,daily_ots=28806.368; share=0.8552; deviation=2.566; robust_z=17.353
3098483602160404120,2025-10-01,222295,zarina,Одежда,51198.325000000004,0.9391419966123838,0.9353643479417053,daily_ots=51198.325; share=0.5611; deviation=3.928; robust_z=14.563
3107495819638266880,2025-10-31,208807,karcher,Малая техника,40352.058,0.943341831278218,0.9353643479417053,daily_ots=40352.058; share=0.7518; deviation=3.759; robust_z=14.183
3107497533813582784,2025-09-24,218309,sony,Малая техника,53726.288,0.943107126133782,0.9353643479417053,daily_ots=53726.288; share=0.6824; deviation=4.095; robust_z=11.905
3179553159315036544,2025-08-25,211419,marshall (электроника),Аудиотехника,41602.301999999996,0.9404597561610101,0.9353643479417053,daily_ots=41602.302; share=0.7233; deviation=4.34; robust_z=30.396
3251609575546333699,2025-09-18,216181,redmi,Аудиотехника,78739.12,0.9445812594301175,0.9353643479417053,daily_ots=78739.12; share=0.8221; deviation=3.288; robust_z=17.794
3251612439879604416,2025-10-04,197869,alaska (одежда),Одежда,52373.976,0.9362347745154148,0.9353643479417053,daily_ots=52373.976; share=0.8099; deviation=3.239; robust_z=16.888
3251612677654324864,2025-06-15,197627,adidas,Обувь,37991.214,0.9369322418966026,0.9353643479417053,daily_ots=37991.214; share=0.4915; deviation=5.407; robust_z=19.56
3314657355444378182,2025-08-13,197548,asics,Обувь,51167.176,0.9375655411225381,0.9353643479417053,daily_ots=51167.176; share=0.8324; deviation=4.162; robust_z=40.715
3386714639829445888,2025-09-15,219383,tefal,Малая техника,20766.063,0.9361174219431968,0.9353643479417053,daily_ots=20766.063; share=0.7866; deviation=3.147; robust_z=30.552
3386714877606070081,2025-08-21,215722,puma,Обувь,21955.898999999998,0.9385335553204651,0.9353643479417053,daily_ots=21955.899; share=0.7242; deviation=2.897; robust_z=16.126
3395728048205572672,2025-09-07,214142,oneplus,Смартфоны,60482.754,0.9510003873212974,0.9353643479417053,daily_ots=60482.754; share=0.779; deviation=4.674; robust_z=38.844
3458771572229117194,2025-08-08,215234,poco,Смартфоны,63608.625,0.9391934467548835,0.9353643479417053,daily_ots=63608.625; share=0.4418; deviation=7.51; robust_z=38.705
3458771572229117194,2025-08-09,207943,infinix,Смартфоны,31679.444,0.9402155125070094,0.9353643479417053,daily_ots=31679.444; share=0.5177; deviation=4.66; robust_z=37.313
3458771572229117194,2025-08-09,215234,poco,Смартфоны,158397.22,0.9530742905372205,0.9353643479417053,daily_ots=158397.22; share=0.6942; deviation=9.719; robust_z=65.327
3467783911479848960,2025-07-07,204933,felix (корм),Корм для кошек,56288.079,0.9465253811068141,0.9353643479417053,daily_ots=56288.079; share=0.5899; deviation=5.899; robust_z=47.931
3467783911479848960,2025-08-05,204933,felix (корм),Корм для кошек,31331.806,0.9396088054895568,0.9353643479417053,daily_ots=31331.806; share=0.5815; deviation=4.07; robust_z=18.872
3467783911479848960,2025-09-09,204933,felix (корм),Корм для кошек,40265.074,0.9452431741847465,0.9353643479417053,daily_ots=40265.074; share=0.6768; deviation=4.738; robust_z=16.186
3467783911479848960,2025-10-05,204933,felix (корм),Корм для кошек,52929.05,0.9492554181624784,0.9353643479417053,daily_ots=52929.05; share=0.6979; deviation=4.885; robust_z=47.055
3467784160333701762,2025-10-01,202087,columbia,Одежда,39952.805,0.945859708757508,0.9353643479417053,daily_ots=39952.805; share=0.7692; deviation=3.846; robust_z=517.62
3469229362709694016,2025-07-20,203471,дав,Средства для мытья и ухода за руками,12247.884,0.9362544296260327,0.9353643479417053,daily_ots=12247.884; share=0.8896; deviation=2.669; robust_z=59.235
3530830214969607432,2025-07-04,213703,nothing,Смартфоны,30080.864,0.9398018880468023,0.9353643479417053,daily_ots=30080.864; share=0.8159; deviation=3.264; robust_z=84.389
3611898983435468034,2025-09-02,216114,realme,Смартфоны,103363.92,0.9450451778498465,0.9353643479417053,daily_ots=103363.92; share=0.5305; deviation=11.14; robust_z=158.023
3611898983435468929,2025-10-04,210322,lg,Крупная техника,26186.988,0.939382771717452,0.9353643479417053,daily_ots=26186.988; share=0.5878; deviation=4.115; robust_z=20.331
3674944142301961984,2025-06-25,221942,xiaomi,Малая техника,83650.788,0.9483738286421209,0.9353643479417053,daily_ots=83650.788; share=0.6966; deviation=5.573; robust_z=22.98
3684346221097551104,2025-07-12,206252,gloria jeans,Одежда,28143.219,0.9365457877363672,0.9353643479417053,daily_ots=28143.219; share=0.4951; deviation=3.961; robust_z=29.259
3684346221097551104,2025-08-31,208810,kari,Обувь,53993.244,0.9485036101813473,0.9353643479417053,daily_ots=53993.244; share=0.6887; deviation=4.821; robust_z=29.939
3684346221097551104,2025-08-31,215020,pierre cardin,Обувь,107986.488,0.9455723972875948,0.9353643479417053,daily_ots=107986.488; share=0.9677; deviation=2.903; robust_z=545.681
3747000630363940378,2025-08-13,207943,infinix,Смартфоны,56594.436,0.9524245157038553,0.9353643479417053,daily_ots=56594.436; share=0.7533; deviation=5.273; robust_z=31.243
3747000630363940378,2025-08-30,212714,motorola,Смартфоны,120851.38200000001,0.949761537260887,0.9353643479417053,daily_ots=120851.382; share=0.8487; deviation=3.395; robust_z=36.22
3747000630363940378,2025-09-03,214199,oppo (электроника),Смартфоны,10746.188,0.9423992531057965,0.9353643479417053,daily_ots=10746.188; share=0.6388; deviation=3.194; robust_z=185.071
3747000630363940378,2025-09-06,208375,jbl (аудиотехника),Аудиотехника,37453.006,0.9427935115011302,0.9353643479417053,daily_ots=37453.006; share=0.6129; deviation=4.29; robust_z=15.616
3747000630363940378,2025-09-06,214142,oneplus,Смартфоны,18726.503,0.9362922946185465,0.9353643479417053,daily_ots=18726.503; share=0.6891; deviation=2.757; robust_z=15.428
3747000630363940378,2025-09-06,217082,samsung,Смартфоны,56179.509000000005,0.9380609655284046,0.9353643479417053,daily_ots=56179.509; share=0.4326; deviation=6.489; robust_z=29.341
3747000630363940380,2025-10-08,197627,adidas,Обувь,37783.324,0.9521253533584226,0.9353643479417053,daily_ots=37783.324; share=0.7981; deviation=4.789; robust_z=54.985
3747000630363940576,2025-10-20,210322,lg,Крупная техника,27392.673,0.9398516039148356,0.9353643479417053,daily_ots=27392.673; share=0.5649; deviation=4.519; robust_z=15.642
3819059496266608833,2025-10-23,215201,playtoday,Детские одежда и обувь,76791.627,0.9474630455015811,0.9353643479417053,daily_ots=76791.627; share=0.7475; deviation=3.737; robust_z=50.631
3819059905448884510,2025-06-17,214544,pampers,Подгузники,28643.12,0.9430259042796114,0.9353643479417053,daily_ots=28643.12; share=0.6087; deviation=4.869; robust_z=27.485
3828751370547352448,2025-06-21,214199,oppo (электроника),Смартфоны,33569.97,0.9461007729083205,0.9353643479417053,daily_ots=33569.97; share=0.6118; deviation=4.894; robust_z=27.945
3828751370547352448,2025-06-26,214142,oneplus,Смартфоны,16616.463,0.9393596480579016,0.9353643479417053,daily_ots=16616.463; share=0.566; deviation=3.396; robust_z=35.668
3828751370547352448,2025-06-28,216114,realme,Смартфоны,128618.67,0.9375161143002492,0.9353643479417053,daily_ots=128618.67; share=0.3994; deviation=11.583; robust_z=42.421
3828751370547352448,2025-08-15,214199,oppo (электроника),Смартфоны,56665.36200000001,0.9537107692663441,0.9353643479417053,daily_ots=56665.362; share=0.7622; deviation=5.335; robust_z=67.834
3891115984388077661,2025-06-29,206402,google pixel,Смартфоны,36610.683,0.9490192677893203,0.9353643479417053,daily_ots=36610.683; share=0.6974; deviation=4.882; robust_z=31.573
3891117339130576500,2025-08-19,214199,oppo (электроника),Смартфоны,76407.408,0.9528086574981356,0.9353643479417053,daily_ots=76407.408; share=0.8126; deviation=4.875; robust_z=50.606
3901143088939080448,2025-09-02,216182,redmond (бытовая техника),Малая техника,24557.254,0.9370455478283993,0.9353643479417053,daily_ots=24557.254; share=0.6956; deviation=2.782; robust_z=48.962
3901231049869308352,2025-08-05,213360,new balance,Обувь,11361.598,0.9377008145309076,0.9353643479417053,daily_ots=11361.598; share=0.7182; deviation=2.873; robust_z=14.747
3901231049869308352,2025-08-08,213474,nike,Обувь,40305.752,0.943647930721516,0.9353643479417053,daily_ots=40305.752; share=0.5315; deviation=5.846; robust_z=33.439
3901231049869308352,2025-10-14,213474,nike,Обувь,132179.028,0.9467167293895932,0.9353643479417053,daily_ots=132179.028; share=0.568; deviation=7.952; robust_z=34.345
3901257438148375808,2025-10-11,221942,xiaomi,Аудиотехника,51445.606,0.9376721990022141,0.9353643479417053,daily_ots=51445.606; share=0.7498; deviation=2.999; robust_z=16.354
3901257438148375808,2025-10-11,221942,xiaomi,Малая техника,25722.803,0.9394434713237718,0.9353643479417053,daily_ots=25722.803; share=0.5222; deviation=4.7; robust_z=22.066
3963174911056333763,2025-09-03,208375,jbl (аудиотехника),Аудиотехника,81345.02,0.9441514484082251,0.9353643479417053,daily_ots=81345.02; share=0.6948; deviation=4.169; robust_z=33.671
3963174911056333763,2025-09-15,216182,redmond (бытовая техника),Малая техника,26461.753,0.9391740806900102,0.9353643479417053,daily_ots=26461.753; share=0.6479; deviation=3.888; robust_z=20.46
4035232106963127754,2025-06-26,207543,huawei,Смартфоны,24283.779,0.9399056554690346,0.9353643479417053,daily_ots=24283.779; share=0.4556; deviation=6.378; robust_z=35.683
4035232106963127754,2025-08-18,221229,vivo (электроника),Смартфоны,18613.3,0.9384046409184718,0.9353643479417053,daily_ots=18613.3; share=0.5078; deviation=4.062; robust_z=20.37
4035232106963127754,2025-08-23,369276,iqoo,Смартфоны,36481.904,0.9413647583866623,0.9353643479417053,daily_ots=36481.904; share=0.7234; deviation=2.894; robust_z=20.57
4107288419676846091,2025-10-11,213474,nike,Обувь,119464.17000000001,0.9462669742113388,0.9353643479417053,daily_ots=119464.17; share=0.6018; deviation=5.417; robust_z=36.682
4107288419676846091,2025-10-24,197627,adidas,Обувь,64891.899000000005,0.9368689408785835,0.9353643479417053,daily_ots=64891.899; share=0.4201; deviation=7.142; robust_z=26.444
4107288419676846091,2025-10-25,197627,adidas,Обувь,190050.157,0.9546816739217149,0.9353643479417053,daily_ots=190050.157; share=0.7522; deviation=8.274; robust_z=53.374
4107288419676846176,2025-10-02,242139,яндекс,Аудиотехника,117100.92000000001,0.9431331402507761,0.9353643479417053,daily_ots=117100.92; share=0.4893; deviation=10.276; robust_z=45.584
4107288419676846194,2025-08-15,307306,tecno camon,Смартфоны,61854.909,0.9488831272437177,0.9353643479417053,daily_ots=61854.909; share=0.8507; deviation=3.403; robust_z=29.163
4107288419676846194,2025-08-27,215234,poco,Смартфоны,157586.471,0.9441751501592642,0.9353643479417053,daily_ots=157586.471; share=0.4967; deviation=11.423; robust_z=68.672
4107288419676846194,2025-08-27,369276,iqoo,Смартфоны,157586.471,0.9516296399068117,0.9353643479417053,daily_ots=157586.471; share=0.8248; deviation=4.124; robust_z=28.99
4107288419676846194,2025-08-28,216114,realme,Смартфоны,202577.87699999998,0.9425819300162444,0.9353643479417053,daily_ots=202577.877; share=0.4664; deviation=15.393; robust_z=73.092
4107288419676846194,2025-08-31,212714,motorola,Смартфоны,41059.8,0.9372429660718105,0.9353643479417053,daily_ots=41059.8; share=0.8578; deviation=2.573; robust_z=14.619
4116348389294694784,2025-08-13,311362,tecno pova,Смартфоны,109011.808,0.949383754472983,0.9353643479417053,daily_ots=109011.808; share=0.6185; deviation=8.659; robust_z=68.99
4116938418784426305,2025-07-21,212095,milavitsa,Одежда,36262.722,0.94341785030899,0.9353643479417053,daily_ots=36262.722; share=0.8967; deviation=2.69; robust_z=35.179
4179348185308884928,2025-10-06,221942,xiaomi,Смарт-часы и браслеты,86243.64,0.9406476358948568,0.9353643479417053,daily_ots=86243.64; share=0.7386; deviation=3.693; robust_z=23.951
4179348185308884928,2025-10-07,221942,xiaomi,Смарт-часы и браслеты,44333.265,0.9406684471884521,0.9353643479417053,daily_ots=44333.265; share=0.5289; deviation=5.818; robust_z=24.618
4188356816114176577,2025-06-19,281079,samsung galaxy,Аудиотехника,19551.856,0.9423006885069631,0.9353643479417053,daily_ots=19551.856; share=0.8793; deviation=2.638; robust_z=250.31
4188358270391977168,2025-09-25,210920,luxvisage,Макияж для губ,26655.7,0.9380115387061158,0.9353643479417053,daily_ots=26655.7; share=0.652; deviation=3.26; robust_z=18.411
4260416422919966855,2025-06-26,213474,nike,Обувь,35397.36,0.9355214096182861,0.9353643479417053,daily_ots=35397.36; share=0.4433; deviation=5.319; robust_z=17.028
4260416483740630784,2025-10-11,203587,dreame,Малая техника,52800.214,0.9363359405259476,0.9353643479417053,daily_ots=52800.214; share=0.7064; deviation=3.532; robust_z=23.981
4332475006756913344,2025-07-09,207543,huawei,Смартфоны,74165.042,0.9384251631663226,0.9353643479417053,daily_ots=74165.042; share=0.5777; deviation=6.933; robust_z=25.693
4332476682224605632,2025-07-27,207943,infinix,Смартфоны,84920.589,0.9400816843273616,0.9353643479417053,daily_ots=84920.589; share=0.4838; deviation=5.806; robust_z=31.406
4332926112403708992,2025-06-30,307306,tecno camon,Смартфоны,50638.58,0.9460108796818185,0.9353643479417053,daily_ots=50638.58; share=0.6106; deviation=4.885; robust_z=46.966
4332926112403708992,2025-07-02,307306,tecno camon,Смартфоны,47493.490000000005,0.9459831312903579,0.9353643479417053,daily_ots=47493.49; share=0.7286; deviation=3.643; robust_z=42.678
4332926112403708992,2025-08-10,219306,tcl (техника),Крупная техника,73312.42,0.9533205575114317,0.9353643479417053,daily_ots=73312.42; share=0.7993; deviation=4.796; robust_z=164.655
4406223391538753408,2025-08-07,224637,бирюса (техника),Крупная техника,8725.168,0.9354459686790032,0.9353643479417053,daily_ots=8725.168; share=0.8469; deviation=2.541; robust_z=737.093
4467577889871891790,2025-10-17,212714,motorola,Смартфоны,17149.466,0.9389428440945065,0.9353643479417053,daily_ots=17149.466; share=0.8942; deviation=2.683; robust_z=67.068
4476591665707205376,2025-08-08,207543,huawei,Смарт-часы и браслеты,67486.573,0.948564309787667,0.9353643479417053,daily_ots=67486.573; share=0.7298; deviation=4.379; robust_z=20.27
4539635606295686581,2025-09-11,311362,tecno pova,Смартфоны,73688.583,0.9483518611655481,0.9353643479417053,daily_ots=73688.583; share=0.6778; deviation=6.1; robust_z=35.545
4548647573216189508,2025-09-12,197915,alessio nesca,Обувь,18736.656,0.9379389882242763,0.9353643479417053,daily_ots=18736.656; share=0.8771; deviation=2.631; robust_z=19.628
4548647573216189508,2025-09-28,221535,weissgauff,Крупная техника,29041.948,0.9466843562662228,0.9353643479417053,daily_ots=29041.948; share=0.8309; deviation=3.324; robust_z=29.208
4548647573216189508,2025-09-29,221535,weissgauff,Крупная техника,115729.25499999999,0.9493779735580954,0.9353643479417053,daily_ots=115729.255; share=0.868; deviation=3.472; robust_z=46.453
